Time_s   F0_Hz
0.022007   127.868813
0.032007   133.083008
0.042007   144.853921
0.052007   142.217156
0.062007   139.705805
0.072007   143.414444
0.082007   144.317843
0.092007   144.434989
0.102007   144.411250
0.112007   144.910580
0.122007   145.713146
0.132007   145.915616
0.142007   145.459229
0.152007   145.339260
0.162007   148.229628
0.172007   154.520158
0.182007   158.020140
0.192007   158.196668
0.202007   159.650725
0.212007   161.673596
0.222007   164.671549
0.232007   166.539446
0.242007   169.813161
0.252007   170.563908
0.262007   169.564029
0.272007   167.457484
0.282007   165.584593
0.292007   166.112197
0.302007   166.848956
0.312007   166.937903
0.322007   166.616767
0.332007   166.293831
0.342007   166.049824
0.352007   166.994256
0.362007   168.615022
0.372007   168.545090
0.382007   167.979434
0.392007   167.102096
0.402007   164.644954
0.412007   153.138259
0.422007   152.725461
0.432007   134.015418
0.442007   132.852691
0.452007   165.339877
0.462007   165.882985
0.472007   161.286547
0.482007   166.295407
0.492007   164.615755
0.502007   159.867553
0.512007   --undefined--
0.522007   --undefined--
0.532007   --undefined--
0.542007   --undefined--
0.552007   --undefined--
0.562007   --undefined--
0.572007   --undefined--
0.582007   --undefined--
0.592007   --undefined--
0.602007   --undefined--
0.612007   170.543300
0.622007   170.989645
0.632007   174.106104
0.642007   170.804851
0.652007   164.834206
0.662007   161.571256
0.672007   161.700439
0.682007   163.241620
0.692007   164.391672
0.702007   164.184331
0.712007   162.599456
0.722007   159.705181
0.732007   159.833823
0.742007   160.227650
0.752007   158.981587
0.762007   158.961200
0.772007   162.499983
0.782007   166.729053
0.792007   168.022575
0.802007   167.272123
0.812007   165.525028
0.822007   163.729699
0.832007   161.945161
0.842007   160.801258
0.852007   159.841374
0.862007   158.789762
0.872007   158.541705
0.882007   158.336357
0.892007   157.908074
0.902007   157.626428
0.912007   158.627340
0.922007   159.319454
0.932007   159.255902
0.942007   158.130689
0.952007   156.705647
0.962007   155.362292
0.972007   153.432479
0.982007   150.583156
0.992007   152.489103
1.002007   155.581696
1.012007   157.601966
1.022007   158.696841
1.032007   158.387236
1.042007   164.839573
1.052007   165.168961
1.062007   163.160748
1.072007   160.679709
1.082007   158.252649
1.092007   156.880676
1.102007   155.516975
1.112007   154.242224
1.122007   152.654318
1.132007   151.960390
1.142007   151.787661
1.152007   151.911125
1.162007   152.139975
1.172007   151.797395
1.182007   151.270498
1.192007   150.677218
1.202007   149.657991
1.212007   148.809783
1.222007   148.651065
1.232007   148.276678
1.242007   148.044657
1.252007   146.148674
1.262007   140.327285
1.272007   146.849574
1.282007   146.960756
1.292007   146.530955
1.302007   147.408099
1.312007   149.259389
1.322007   161.339302
1.332007   158.920342
1.342007   158.781257
1.352007   156.455734
1.362007   154.406217
1.372007   152.153379
1.382007   149.722486
1.392007   144.913189
1.402007   143.970086
1.412007   143.438655
1.422007   143.261986
1.432007   143.021460
1.442007   143.016180
1.452007   141.751747
1.462007   138.834033
1.472007   133.512467
1.482007   130.655998
1.492007   129.150409
1.502007   127.184429
1.512007   125.429664
1.522007   127.452490
1.532007   130.360920
1.542007   129.138991
1.552007   129.677475
1.562007   125.853005
1.572007   127.290020
1.582007   129.253623
1.592007   127.020888
1.602007   --undefined--
1.612007   --undefined--
1.622007   --undefined--
1.632007   125.828844
1.642007   121.476692
1.652007   113.062542
1.662007   109.502849
1.672007   106.747867
1.682007   110.412253
1.692007   116.429470
1.702007   --undefined--
1.712007   --undefined--
1.722007   --undefined--
1.732007   --undefined--
1.742007   --undefined--
1.752007   --undefined--
1.762007   118.931371
1.772007   112.475412
1.782007   108.382468
1.792007   106.888498
1.802007   105.805804
1.812007   106.820583
1.822007   107.410383
1.832007   107.145337
1.842007   106.501412
1.852007   106.232107
1.862007   106.769001
1.872007   107.329369
1.882007   108.192218
1.892007   108.770298
1.902007   107.925608
1.912007   106.758809
1.922007   105.767143
1.932007   105.442422
1.942007   105.648851
1.952007   105.906143
1.962007   106.151151
1.972007   106.694047
