Time_s   F0_Hz
0.022177   217.485372
0.032177   216.550917
0.042177   219.477545
0.052177   222.340709
0.062177   222.811563
0.072177   220.958980
0.082177   217.918822
0.092177   214.730575
0.102177   212.922241
0.112177   210.715542
0.122177   208.766120
0.132177   210.177038
0.142177   208.596703
0.152177   205.664556
0.162177   205.123074
0.172177   210.294769
0.182177   213.785762
0.192177   209.691476
0.202177   206.461095
0.212177   209.041076
0.222177   209.994319
0.232177   210.420224
0.242177   208.287231
0.252177   207.212705
0.262177   207.368447
0.272177   --undefined--
0.282177   --undefined--
0.292177   --undefined--
0.302177   245.387721
0.312177   247.093766
0.322177   258.183401
0.332177   265.476837
0.342177   269.265050
0.352177   269.450563
0.362177   266.861776
0.372177   268.592695
0.382177   272.948736
0.392177   272.368129
0.402177   269.044530
0.412177   269.132670
0.422177   268.932054
0.432177   256.450417
0.442177   --undefined--
0.452177   132.467667
0.462177   128.168773
0.472177   127.084387
0.482177   126.343374
0.492177   127.227371
0.502177   128.517913
0.512177   128.691750
0.522177   127.237174
0.532177   125.867072
0.542177   --undefined--
0.552177   --undefined--
0.562177   --undefined--
0.572177   --undefined--
0.582177   --undefined--
0.592177   --undefined--
0.602177   --undefined--
0.612177   --undefined--
0.622177   --undefined--
0.632177   --undefined--
0.642177   --undefined--
0.652177   --undefined--
0.662177   --undefined--
0.672177   213.136396
0.682177   219.009271
0.692177   217.974768
0.702177   218.306536
0.712177   217.885143
0.722177   216.334782
0.732177   214.746570
0.742177   211.853507
0.752177   211.029941
0.762177   202.379025
0.772177   197.360845
0.782177   197.472393
0.792177   202.729499
0.802177   209.709386
0.812177   209.415543
0.822177   224.805375
0.832177   217.141362
0.842177   215.864965
0.852177   217.483150
0.862177   218.256530
0.872177   214.622720
0.882177   --undefined--
0.892177   --undefined--
0.902177   --undefined--
0.912177   --undefined--
0.922177   --undefined--
0.932177   --undefined--
0.942177   --undefined--
0.952177   --undefined--
0.962177   --undefined--
0.972177   --undefined--
0.982177   --undefined--
0.992177   --undefined--
1.002177   --undefined--
1.012177   --undefined--
1.022177   --undefined--
1.032177   --undefined--
1.042177   198.114139
1.052177   196.871009
1.062177   193.453045
1.072177   192.792223
1.082177   191.853915
1.092177   185.458352
1.102177   184.509429
1.112177   183.473398
1.122177   180.976928
1.132177   178.977204
1.142177   180.853807
1.152177   182.785868
1.162177   183.868843
1.172177   183.615101
1.182177   181.162429
1.192177   180.760694
1.202177   180.713058
1.212177   --undefined--
1.222177   --undefined--
1.232177   --undefined--
1.242177   --undefined--
1.252177   --undefined--
1.262177   --undefined--
1.272177   102.658704
1.282177   100.799482
1.292177   97.729924
1.302177   98.074381
1.312177   187.971731
1.322177   188.860485
1.332177   182.260919
1.342177   177.572683
