Time_s   F0_Hz
0.022404   208.611937
0.032404   222.318472
0.042404   223.135329
0.052404   222.024392
0.062404   220.411209
0.072404   219.051061
0.082404   218.076047
0.092404   217.238156
0.102404   215.546427
0.112404   215.948361
0.122404   215.951915
0.132404   212.935421
0.142404   208.536509
0.152404   204.531577
0.162404   205.863209
0.172404   206.760747
0.182404   206.299432
0.192404   --undefined--
0.202404   --undefined--
0.212404   --undefined--
0.222404   214.381818
0.232404   214.312065
0.242404   215.362134
0.252404   214.748742
0.262404   212.685212
0.272404   208.408173
0.282404   200.128641
0.292404   198.398913
0.302404   198.122682
0.312404   198.709806
0.322404   196.637945
0.332404   197.991759
0.342404   200.349241
0.352404   202.513780
0.362404   205.765458
0.372404   208.891152
0.382404   210.099284
0.392404   208.829506
0.402404   206.864139
0.412404   207.369122
0.422404   208.080994
0.432404   208.645498
0.442404   209.328444
0.452404   209.420414
0.462404   207.702847
0.472404   209.434347
0.482404   206.228189
0.492404   200.459514
0.502404   200.508569
0.512404   205.178786
0.522404   209.900084
0.532404   211.856647
0.542404   210.921689
0.552404   208.308206
0.562404   205.006875
0.572404   202.694073
0.582404   202.141804
0.592404   --undefined--
0.602404   --undefined--
0.612404   --undefined--
0.622404   --undefined--
0.632404   --undefined--
0.642404   --undefined--
0.652404   --undefined--
0.662404   --undefined--
0.672404   216.962831
0.682404   204.400689
0.692404   199.165807
0.702404   198.892925
0.712404   199.798161
0.722404   199.668053
0.732404   --undefined--
0.742404   --undefined--
0.752404   --undefined--
0.762404   --undefined--
0.772404   --undefined--
0.782404   --undefined--
0.792404   --undefined--
0.802404   --undefined--
0.812404   --undefined--
0.822404   --undefined--
0.832404   --undefined--
0.842404   --undefined--
0.852404   --undefined--
0.862404   --undefined--
0.872404   --undefined--
0.882404   --undefined--
0.892404   226.399883
0.902404   214.534629
0.912404   205.967158
0.922404   202.118670
0.932404   201.641089
0.942404   202.081814
0.952404   207.764781
0.962404   207.678076
0.972404   106.666092
0.982404   102.463421
0.992404   101.418358
1.002404   100.752094
1.012404   98.818772
1.022404   98.596278
1.032404   98.705077
1.042404   97.866211
1.052404   96.933095
1.062404   96.614307
1.072404   95.062896
1.082404   94.019484
1.092404   92.570766
1.102404   92.596871
1.112404   96.980040
1.122404   98.182008
1.132404   97.313779
1.142404   96.948490
1.152404   96.525258
1.162404   95.830623
1.172404   91.726563
1.182404   89.923460
1.192404   177.524722
1.202404   174.250936
1.212404   173.560502
1.222404   173.316408
1.232404   --undefined--
1.242404   --undefined--
1.252404   --undefined--
1.262404   --undefined--
1.272404   --undefined--
1.282404   --undefined--
1.292404   --undefined--
1.302404   --undefined--
1.312404   --undefined--
1.322404   --undefined--
1.332404   --undefined--
1.342404   --undefined--
1.352404   --undefined--
1.362404   --undefined--
1.372404   --undefined--
1.382404   --undefined--
