Time_s   F0_Hz
0.024853   --undefined--
0.034853   --undefined--
0.044853   --undefined--
0.054853   --undefined--
0.064853   --undefined--
0.074853   --undefined--
0.084853   --undefined--
0.094853   --undefined--
0.104853   --undefined--
0.114853   --undefined--
0.124853   --undefined--
0.134853   --undefined--
0.144853   --undefined--
0.154853   91.858524
0.164853   92.732320
0.174853   93.759039
0.184853   94.176110
0.194853   93.943547
0.204853   92.580286
0.214853   91.087884
0.224853   --undefined--
0.234853   --undefined--
0.244853   --undefined--
0.254853   --undefined--
0.264853   --undefined--
0.274853   --undefined--
0.284853   --undefined--
0.294853   --undefined--
0.304853   --undefined--
0.314853   --undefined--
0.324853   --undefined--
0.334853   --undefined--
0.344853   --undefined--
0.354853   --undefined--
0.364853   --undefined--
0.374853   --undefined--
0.384853   105.447469
0.394853   105.206555
0.404853   104.140104
0.414853   103.916058
0.424853   104.141939
0.434853   104.374348
0.444853   106.077661
0.454853   106.702301
0.464853   108.184332
0.474853   109.185472
0.484853   109.056752
0.494853   106.661467
0.504853   103.647525
0.514853   79.839600
0.524853   109.683457
0.534853   110.093017
0.544853   107.811778
0.554853   105.325067
0.564853   104.819196
0.574853   111.418032
0.584853   113.963777
0.594853   109.870047
0.604853   103.671786
0.614853   102.918103
0.624853   106.024308
0.634853   108.520339
0.644853   109.420180
0.654853   108.773267
0.664853   107.134892
0.674853   106.304178
0.684853   105.130342
0.694853   104.553891
0.704853   102.273594
0.714853   100.656114
0.724853   99.219922
0.734853   97.329654
0.744853   93.701930
0.754853   91.777188
0.764853   91.930218
0.774853   82.997970
0.784853   77.552235
0.794853   --undefined--
0.804853   --undefined--
0.814853   101.776570
0.824853   98.784024
0.834853   97.087681
0.844853   93.365488
0.854853   93.214809
0.864853   92.636345
0.874853   90.538852
0.884853   90.797864
0.894853   94.393348
0.904853   96.171925
0.914853   97.636255
0.924853   98.211813
0.934853   98.814887
0.944853   98.960190
0.954853   100.105126
0.964853   101.200692
0.974853   101.896713
0.984853   102.582272
0.994853   102.741879
1.004853   103.364804
1.014853   103.670836
1.024853   104.036451
1.034853   103.136006
1.044853   101.537661
1.054853   98.583690
1.064853   --undefined--
1.074853   --undefined--
1.084853   --undefined--
1.094853   --undefined--
1.104853   --undefined--
1.114853   --undefined--
1.124853   95.665002
1.134853   100.960462
1.144853   103.330178
1.154853   103.741881
1.164853   103.521818
1.174853   101.695446
1.184853   100.973435
1.194853   98.734028
1.204853   97.824391
1.214853   97.253389
1.224853   94.600729
1.234853   94.268342
1.244853   97.107853
1.254853   96.967816
1.264853   98.839384
1.274853   99.735657
1.284853   --undefined--
1.294853   --undefined--
1.304853   --undefined--
1.314853   --undefined--
1.324853   --undefined--
1.334853   --undefined--
1.344853   89.789263
1.354853   95.032160
1.364853   96.942640
1.374853   96.306345
1.384853   96.534040
1.394853   96.557727
1.404853   96.611185
1.414853   95.923790
1.424853   95.191505
1.434853   94.882943
1.444853   94.720242
1.454853   94.382734
1.464853   93.655648
1.474853   92.692360
1.484853   91.459678
1.494853   90.548854
1.504853   81.641134
1.514853   76.563555
1.524853   --undefined--
1.534853   --undefined--
1.544853   --undefined--
1.554853   --undefined--
1.564853   --undefined--
1.574853   --undefined--
1.584853   --undefined--
1.594853   --undefined--
1.604853   --undefined--
1.614853   --undefined--
1.624853   --undefined--
1.634853   --undefined--
1.644853   87.865496
1.654853   90.240504
1.664853   92.069606
1.674853   93.546300
1.684853   94.383570
1.694853   94.967032
1.704853   94.708753
1.714853   93.507236
1.724853   91.634707
1.734853   88.608521
1.744853   84.812619
1.754853   84.668399
1.764853   85.203547
1.774853   87.980541
1.784853   92.144215
1.794853   97.122805
1.804853   99.675303
1.814853   98.548945
1.824853   97.224381
1.834853   96.423361
1.844853   96.693388
1.854853   97.102811
1.864853   98.164994
1.874853   99.787967
1.884853   100.337541
1.894853   100.210539
1.904853   99.428706
1.914853   97.615744
1.924853   95.340655
1.934853   --undefined--
1.944853   --undefined--
1.954853   --undefined--
1.964853   --undefined--
1.974853   --undefined--
1.984853   --undefined--
1.994853   --undefined--
2.004853   --undefined--
2.014853   --undefined--
2.024853   --undefined--
2.034853   --undefined--
2.044853   --undefined--
2.054853   --undefined--
2.064853   --undefined--
2.074853   --undefined--
2.084853   --undefined--
2.094853   87.916539
2.104853   87.463427
2.114853   86.366312
2.124853   85.355807
2.134853   85.390117
2.144853   85.475657
2.154853   85.594441
2.164853   85.591845
2.174853   85.581433
2.184853   85.130503
2.194853   84.633019
2.204853   83.834428
2.214853   82.695069
2.224853   81.504212
2.234853   79.809719
2.244853   79.344603
2.254853   79.889878
2.264853   78.766808
2.274853   77.702625
2.284853   78.892826
2.294853   78.780430
2.304853   80.077598
2.314853   79.771438
2.324853   82.000870
2.334853   85.051161
2.344853   81.758808
2.354853   81.473937
2.364853   84.196522
2.374853   85.289632
2.384853   84.451482
2.394853   84.679945
2.404853   82.576529
2.414853   84.504241
2.424853   86.598886
