Time_s   F0_Hz
0.023866   203.162478
0.033866   207.969956
0.043866   209.658098
0.053866   212.269139
0.063866   216.589454
0.073866   218.301382
0.083866   221.080631
0.093866   224.584960
0.103866   227.593588
0.113866   231.909971
0.123866   235.119274
0.133866   234.796666
0.143866   230.485309
0.153866   227.784899
0.163866   228.631700
0.173866   --undefined--
0.183866   --undefined--
0.193866   --undefined--
0.203866   --undefined--
0.213866   --undefined--
0.223866   --undefined--
0.233866   --undefined--
0.243866   271.347620
0.253866   266.922341
0.263866   257.444059
0.273866   242.236883
0.283866   238.464410
0.293866   236.190711
0.303866   233.232621
0.313866   231.152217
0.323866   235.928026
0.333866   250.208676
0.343866   250.734544
0.353866   249.863867
0.363866   242.966386
0.373866   234.987869
0.383866   229.338422
0.393866   225.251880
0.403866   225.817456
0.413866   226.574261
0.423866   229.951646
0.433866   227.039033
0.443866   226.677343
0.453866   226.520879
0.463866   225.284002
0.473866   225.628606
0.483866   231.866576
0.493866   242.264417
0.503866   244.217412
0.513866   239.733846
0.523866   241.395317
0.533866   243.487306
0.543866   248.556774
0.553866   256.051060
0.563866   264.050645
0.573866   271.619926
0.583866   273.109454
0.593866   271.147240
0.603866   267.355582
0.613866   258.751300
0.623866   259.517397
0.633866   259.169665
0.643866   --undefined--
0.653866   --undefined--
0.663866   --undefined--
0.673866   --undefined--
0.683866   --undefined--
0.693866   --undefined--
0.703866   --undefined--
0.713866   --undefined--
0.723866   --undefined--
0.733866   --undefined--
0.743866   278.139529
0.753866   277.208452
0.763866   271.968586
0.773866   261.049069
0.783866   257.220632
0.793866   258.216994
0.803866   258.656056
0.813866   258.360045
0.823866   257.433541
0.833866   253.484669
0.843866   259.183906
0.853866   260.187580
0.863866   260.912956
0.873866   260.569905
0.883866   259.861247
0.893866   260.117725
0.903866   258.273794
0.913866   258.734697
0.923866   281.871442
0.933866   274.902162
0.943866   269.671315
0.953866   262.728256
0.963866   255.272183
0.973866   250.824090
0.983866   245.554530
0.993866   241.217449
1.003866   238.297686
1.013866   235.068924
1.023866   235.111013
1.033866   234.922355
1.043866   235.645346
1.053866   235.372600
1.063866   234.409247
1.073866   235.990840
1.083866   235.150064
1.093866   230.107912
1.103866   226.554352
1.113866   225.734775
1.123866   223.526956
1.133866   222.599669
1.143866   219.911386
1.153866   217.951907
1.163866   222.843670
1.173866   230.699356
1.183866   232.627562
1.193866   235.731990
1.203866   236.111999
1.213866   233.482235
1.223866   228.722938
1.233866   223.276898
1.243866   221.074188
1.253866   221.467483
1.263866   223.574424
1.273866   224.086598
1.283866   227.014449
1.293866   231.028006
1.303866   233.366220
1.313866   235.409082
1.323866   236.212857
1.333866   234.896922
1.343866   232.313672
1.353866   228.843927
1.363866   227.858534
1.373866   227.288757
1.383866   225.039086
1.393866   224.130584
1.403866   227.737778
1.413866   235.761954
1.423866   235.430277
1.433866   236.901370
1.443866   239.661642
1.453866   240.104137
1.463866   240.567784
1.473866   242.266579
1.483866   241.738611
1.493866   240.270639
1.503866   239.722848
1.513866   240.672640
1.523866   238.803074
