Time_s   F0_Hz
0.020079   134.304641
0.030079   135.804820
0.040079   133.987780
0.050079   121.541797
0.060079   117.970202
0.070079   115.760730
0.080079   114.131845
0.090079   113.998068
0.100079   114.826249
0.110079   115.797651
0.120079   116.508267
0.130079   116.162662
0.140079   114.487316
0.150079   112.888523
0.160079   112.957358
0.170079   114.402371
0.180079   114.528050
0.190079   114.361675
0.200079   113.898009
0.210079   112.575212
0.220079   110.483916
0.230079   107.270152
0.240079   107.701313
0.250079   109.236646
0.260079   110.340467
0.270079   111.333734
0.280079   112.562429
0.290079   113.664165
0.300079   113.693159
0.310079   114.165643
0.320079   112.583865
0.330079   110.753677
0.340079   110.002674
0.350079   113.399842
0.360079   113.961629
0.370079   114.596044
0.380079   114.624883
0.390079   115.174489
0.400079   --undefined--
0.410079   --undefined--
0.420079   --undefined--
0.430079   169.757874
0.440079   169.014422
0.450079   169.457259
0.460079   170.884429
0.470079   172.576909
0.480079   173.113332
0.490079   170.033942
0.500079   165.695361
0.510079   161.937358
0.520079   169.224616
0.530079   171.926280
0.540079   --undefined--
0.550079   --undefined--
0.560079   --undefined--
0.570079   --undefined--
0.580079   --undefined--
0.590079   --undefined--
0.600079   --undefined--
0.610079   --undefined--
0.620079   --undefined--
0.630079   --undefined--
