Time_s   F0_Hz
0.024002   --undefined--
0.034002   --undefined--
0.044002   --undefined--
0.054002   228.429462
0.064002   218.175648
0.074002   215.412994
0.084002   215.859872
0.094002   213.943962
0.104002   212.547857
0.114002   211.767706
0.124002   210.589497
0.134002   209.128297
0.144002   208.217476
0.154002   208.220615
0.164002   208.397915
0.174002   206.850649
0.184002   206.163470
0.194002   --undefined--
0.204002   --undefined--
0.214002   --undefined--
0.224002   --undefined--
0.234002   --undefined--
0.244002   --undefined--
0.254002   --undefined--
0.264002   --undefined--
0.274002   --undefined--
0.284002   --undefined--
0.294002   --undefined--
0.304002   --undefined--
0.314002   222.200402
0.324002   220.376077
0.334002   218.816158
0.344002   218.578865
0.354002   216.846018
0.364002   213.396972
0.374002   213.609004
0.384002   217.150610
0.394002   220.832489
0.404002   --undefined--
0.414002   --undefined--
0.424002   --undefined--
0.434002   --undefined--
0.444002   --undefined--
0.454002   233.091115
0.464002   230.331958
0.474002   228.221600
0.484002   228.683207
0.494002   228.341874
0.504002   228.307422
0.514002   228.497176
0.524002   221.735479
0.534002   --undefined--
0.544002   --undefined--
0.554002   --undefined--
0.564002   --undefined--
0.574002   --undefined--
0.584002   241.031715
0.594002   239.385830
0.604002   237.285653
0.614002   233.088432
0.624002   228.789048
0.634002   225.190211
0.644002   223.048659
0.654002   221.638960
0.664002   220.966767
0.674002   219.587498
0.684002   217.531372
0.694002   215.779111
0.704002   220.110491
0.714002   219.281576
0.724002   219.527623
0.734002   219.482153
0.744002   218.508892
0.754002   217.608294
0.764002   216.950693
0.774002   216.477316
0.784002   216.259097
0.794002   216.753313
0.804002   216.128859
0.814002   215.156701
0.824002   217.333451
0.834002   218.093365
0.844002   217.022903
0.854002   216.940220
0.864002   218.101728
0.874002   220.937593
0.884002   223.386965
0.894002   224.752738
0.904002   224.020640
0.914002   222.070062
0.924002   220.609898
0.934002   219.403091
0.944002   219.358871
0.954002   220.371471
0.964002   222.335437
0.974002   222.167558
0.984002   218.979744
0.994002   216.278889
1.004002   217.603508
1.014002   220.287840
1.024002   220.461580
1.034002   219.972180
1.044002   219.087354
1.054002   220.704747
1.064002   222.438170
1.074002   221.792338
1.084002   220.166403
1.094002   221.934046
1.104002   222.745038
1.114002   218.938633
1.124002   215.645425
1.134002   213.226134
1.144002   212.043737
1.154002   211.125021
1.164002   211.354502
1.174002   211.683078
1.184002   211.957429
1.194002   212.676927
1.204002   213.066358
1.214002   209.680537
1.224002   211.300191
1.234002   212.855602
1.244002   213.447592
1.254002   214.463052
1.264002   214.415271
1.274002   212.953795
1.284002   229.570957
1.294002   227.021579
1.304002   221.433342
1.314002   218.362744
1.324002   215.191503
1.334002   214.034057
1.344002   --undefined--
1.354002   --undefined--
1.364002   --undefined--
1.374002   --undefined--
1.384002   --undefined--
1.394002   228.605970
1.404002   228.182200
1.414002   224.446321
1.424002   220.161748
1.434002   216.190073
1.444002   214.741767
1.454002   213.422315
1.464002   213.225125
1.474002   214.855188
1.484002   213.432163
1.494002   216.845034
1.504002   215.313615
1.514002   218.250038
1.524002   218.260748
1.534002   216.944667
1.544002   219.056419
1.554002   217.656012
1.564002   214.759584
1.574002   209.752763
1.584002   213.194228
1.594002   --undefined--
1.604002   --undefined--
1.614002   --undefined--
1.624002   --undefined--
1.634002   --undefined--
1.644002   --undefined--
1.654002   --undefined--
1.664002   --undefined--
1.674002   --undefined--
1.684002   --undefined--
1.694002   225.666377
1.704002   221.563647
1.714002   218.791820
1.724002   216.594482
1.734002   212.748853
1.744002   213.448149
1.754002   217.098439
1.764002   217.495548
1.774002   217.567396
1.784002   216.923898
1.794002   215.616264
1.804002   214.633086
1.814002   215.410618
1.824002   216.445276
1.834002   216.336553
1.844002   216.706397
1.854002   216.473534
1.864002   214.806826
1.874002   213.756021
1.884002   214.724611
1.894002   214.467477
1.904002   215.062539
1.914002   215.727119
1.924002   215.913485
1.934002   215.493650
1.944002   214.186210
1.954002   215.348333
1.964002   215.501229
1.974002   212.218592
1.984002   208.346471
1.994002   214.882062
2.004002   215.569991
2.014002   215.751249
2.024002   214.783109
2.034002   216.925417
2.044002   --undefined--
2.054002   --undefined--
2.064002   --undefined--
2.074002   --undefined--
2.084002   --undefined--
2.094002   --undefined--
2.104002   --undefined--
2.114002   --undefined--
2.124002   --undefined--
2.134002   --undefined--
2.144002   --undefined--
2.154002   226.269167
2.164002   219.117845
2.174002   219.025660
2.184002   219.346610
2.194002   218.722848
2.204002   215.387275
2.214002   216.569783
2.224002   --undefined--
2.234002   --undefined--
2.244002   --undefined--
2.254002   --undefined--
2.264002   --undefined--
2.274002   219.897937
2.284002   212.154161
2.294002   207.427291
2.304002   201.838968
2.314002   199.752532
2.324002   200.697911
2.334002   202.455494
2.344002   203.142946
2.354002   202.863342
2.364002   201.868635
2.374002   200.475548
2.384002   199.724622
2.394002   197.973667
2.404002   196.093391
2.414002   195.159919
2.424002   --undefined--
2.434002   --undefined--
2.444002   --undefined--
2.454002   --undefined--
2.464002   --undefined--
2.474002   --undefined--
2.484002   --undefined--
2.494002   --undefined--
2.504002   --undefined--
2.514002   --undefined--
2.524002   --undefined--
2.534002   --undefined--
2.544002   --undefined--
2.554002   --undefined--
2.564002   --undefined--
2.574002   --undefined--
2.584002   102.535270
2.594002   102.560349
2.604002   101.608191
2.614002   101.741332
2.624002   102.001965
2.634002   99.024713
2.644002   90.825500
2.654002   91.271391
2.664002   --undefined--
2.674002   --undefined--
2.684002   --undefined--
2.694002   --undefined--
2.704002   --undefined--
