Time_s   F0_Hz
0.023552   127.542918
0.033552   122.844025
0.043552   122.804313
0.053552   121.425968
0.063552   121.778941
0.073552   121.858053
0.083552   128.308342
0.093552   134.108685
0.103552   136.447747
0.113552   138.686405
0.123552   140.397979
0.133552   141.932764
0.143552   143.860183
0.153552   146.292024
0.163552   148.195768
0.173552   138.417002
0.183552   144.010598
0.193552   146.030992
0.203552   144.991272
0.213552   142.993601
0.223552   146.394576
0.233552   146.796407
0.243552   146.944583
0.253552   146.937940
0.263552   146.084952
0.273552   143.588104
0.283552   140.541694
0.293552   136.495554
0.303552   --undefined--
0.313552   --undefined--
0.323552   --undefined--
0.333552   --undefined--
0.343552   --undefined--
0.353552   --undefined--
0.363552   --undefined--
0.373552   --undefined--
0.383552   --undefined--
0.393552   --undefined--
0.403552   --undefined--
0.413552   --undefined--
0.423552   143.737143
0.433552   139.946503
0.443552   135.898543
0.453552   133.685984
0.463552   108.735696
0.473552   --undefined--
0.483552   --undefined--
0.493552   --undefined--
0.503552   --undefined--
0.513552   --undefined--
0.523552   --undefined--
0.533552   --undefined--
0.543552   --undefined--
0.553552   --undefined--
0.563552   --undefined--
0.573552   146.442226
0.583552   145.279259
0.593552   143.343029
0.603552   141.993711
0.613552   140.878876
0.623552   140.520686
0.633552   140.574238
0.643552   139.392344
0.653552   137.226638
0.663552   136.577130
0.673552   134.993540
0.683552   130.738236
0.693552   127.629614
0.703552   --undefined--
0.713552   --undefined--
0.723552   --undefined--
0.733552   --undefined--
0.743552   --undefined--
0.753552   140.408587
0.763552   138.263892
0.773552   136.007343
0.783552   133.292070
0.793552   130.616387
0.803552   128.021186
0.813552   130.462451
0.823552   129.424586
0.833552   126.931469
0.843552   124.832159
0.853552   129.308043
0.863552   131.568236
0.873552   132.966478
0.883552   133.518122
0.893552   134.046931
0.903552   133.709254
0.913552   --undefined--
0.923552   133.497189
0.933552   137.645374
0.943552   136.578657
0.953552   134.389642
0.963552   133.067860
0.973552   132.213593
0.983552   131.437593
0.993552   129.559026
1.003552   127.306749
1.013552   125.462708
1.023552   131.258203
1.033552   131.248107
1.043552   129.123825
1.053552   126.897374
1.063552   129.997082
1.073552   132.360242
1.083552   129.108483
1.093552   126.793884
1.103552   125.458573
1.113552   123.684310
1.123552   122.227521
1.133552   119.866895
1.143552   117.307058
1.153552   113.705630
1.163552   110.271058
1.173552   110.281379
1.183552   110.029514
1.193552   123.419753
1.203552   121.724374
1.213552   118.305765
1.223552   117.636560
1.233552   121.127820
1.243552   --undefined--
1.253552   --undefined--
1.263552   --undefined--
1.273552   --undefined--
1.283552   --undefined--
1.293552   102.868394
1.303552   102.939717
1.313552   102.395955
1.323552   102.646920
1.333552   103.496466
1.343552   103.437408
1.353552   103.511659
1.363552   --undefined--
1.373552   --undefined--
1.383552   --undefined--
1.393552   --undefined--
1.403552   --undefined--
1.413552   --undefined--
1.423552   --undefined--
1.433552   --undefined--
