Time_s   F0_Hz
0.021882   --undefined--
0.031882   --undefined--
0.041882   --undefined--
0.051882   343.491023
0.061882   349.668985
0.071882   351.506032
0.081882   341.946688
0.091882   332.559916
0.101882   318.797663
0.111882   260.311038
0.121882   --undefined--
0.131882   --undefined--
0.141882   --undefined--
0.151882   402.307778
0.161882   388.976946
0.171882   384.026268
0.181882   379.238303
0.191882   372.420755
0.201882   360.859475
0.211882   329.029713
0.221882   330.009254
0.231882   332.912216
0.241882   --undefined--
0.251882   --undefined--
0.261882   --undefined--
0.271882   --undefined--
0.281882   --undefined--
0.291882   --undefined--
0.301882   399.970009
0.311882   367.133303
0.321882   355.039428
0.331882   355.247719
0.341882   351.039727
0.351882   344.214211
0.361882   339.728308
0.371882   334.327386
0.381882   329.747361
0.391882   325.690285
0.401882   322.076253
0.411882   318.978165
0.421882   316.517407
0.431882   313.317872
0.441882   307.025712
0.451882   300.432705
0.461882   296.951771
0.471882   289.029681
0.481882   274.256435
0.491882   269.716145
0.501882   266.255454
0.511882   263.008916
0.521882   263.827104
0.531882   304.574868
0.541882   313.213019
0.551882   318.117842
0.561882   318.560297
0.571882   316.911701
0.581882   314.713746
0.591882   313.795054
0.601882   312.495348
0.611882   308.969241
0.621882   305.155921
0.631882   299.931206
0.641882   300.638788
0.651882   298.882411
0.661882   300.690788
0.671882   301.932208
0.681882   300.318737
0.691882   298.957583
0.701882   299.996652
0.711882   306.977222
0.721882   311.104125
0.731882   313.045488
0.741882   312.579587
0.751882   308.703794
0.761882   297.059773
0.771882   295.712303
0.781882   308.303264
0.791882   299.940645
0.801882   --undefined--
0.811882   --undefined--
0.821882   --undefined--
0.831882   --undefined--
0.841882   --undefined--
0.851882   --undefined--
0.861882   --undefined--
0.871882   368.478607
0.881882   331.105325
0.891882   320.508334
0.901882   319.880663
0.911882   317.478479
0.921882   313.275826
0.931882   300.247133
0.941882   283.301228
0.951882   276.694636
0.961882   272.280554
0.971882   276.317339
0.981882   280.996604
0.991882   289.010613
1.001882   295.518485
1.011882   300.790459
1.021882   338.220496
1.031882   327.235570
