Time_s   F0_Hz
0.022469   239.505367
0.032469   198.319659
0.042469   194.730225
0.052469   198.286398
0.062469   202.038560
0.072469   207.047284
0.082469   211.809294
0.092469   216.784124
0.102469   219.622378
0.112469   220.172683
0.122469   220.379066
0.132469   221.420661
0.142469   222.365106
0.152469   223.351057
0.162469   224.127462
0.172469   226.306215
0.182469   230.184411
0.192469   234.515419
0.202469   236.893530
0.212469   236.651310
0.222469   236.166043
0.232469   235.470799
0.242469   240.057487
0.252469   243.883281
0.262469   247.342672
0.272469   244.818764
0.282469   238.057621
0.292469   236.136117
0.302469   --undefined--
0.312469   --undefined--
0.322469   --undefined--
0.332469   --undefined--
0.342469   --undefined--
0.352469   --undefined--
0.362469   --undefined--
0.372469   --undefined--
0.382469   --undefined--
0.392469   --undefined--
0.402469   --undefined--
0.412469   --undefined--
0.422469   --undefined--
0.432469   --undefined--
0.442469   --undefined--
0.452469   --undefined--
0.462469   220.284106
0.472469   216.708015
0.482469   216.641460
0.492469   217.777907
0.502469   217.522673
0.512469   217.184224
0.522469   217.067104
0.532469   217.222903
0.542469   219.496455
0.552469   218.862616
0.562469   216.386320
0.572469   217.464079
0.582469   218.221241
0.592469   219.137077
0.602469   --undefined--
0.612469   --undefined--
0.622469   --undefined--
0.632469   --undefined--
0.642469   --undefined--
0.652469   --undefined--
0.662469   --undefined--
0.672469   --undefined--
0.682469   --undefined--
0.692469   217.560249
0.702469   219.231470
0.712469   219.603227
0.722469   219.111594
0.732469   217.986536
0.742469   218.389108
0.752469   221.654096
0.762469   224.041176
0.772469   224.758936
0.782469   222.908401
0.792469   218.999390
0.802469   214.238705
0.812469   217.015829
0.822469   218.333267
0.832469   217.522977
0.842469   --undefined--
0.852469   --undefined--
0.862469   228.930369
0.872469   223.526498
0.882469   217.602341
0.892469   215.672584
0.902469   213.475115
0.912469   211.965461
0.922469   213.348724
0.932469   213.289716
0.942469   215.599459
0.952469   216.749587
0.962469   216.399108
0.972469   216.587309
0.982469   216.570296
0.992469   215.218893
1.002469   214.649983
1.012469   214.663476
1.022469   213.823823
1.032469   210.499044
1.042469   207.738939
1.052469   207.633964
1.062469   213.395151
1.072469   197.300366
1.082469   198.444964
1.092469   201.664236
1.102469   203.662576
1.112469   204.625903
1.122469   204.271075
1.132469   203.170850
1.142469   201.457277
1.152469   200.394770
1.162469   198.045231
1.172469   192.850626
1.182469   181.171081
1.192469   --undefined--
1.202469   --undefined--
1.212469   --undefined--
1.222469   --undefined--
1.232469   --undefined--
1.242469   --undefined--
1.252469   --undefined--
1.262469   --undefined--
1.272469   177.725296
1.282469   176.754812
1.292469   175.759864
1.302469   177.100475
1.312469   177.561537
1.322469   176.672097
1.332469   177.547613
1.342469   178.495293
1.352469   176.715079
1.362469   176.963531
1.372469   201.746217
1.382469   197.914892
1.392469   196.142565
1.402469   197.803042
1.412469   197.023706
1.422469   197.860427
1.432469   --undefined--
1.442469   --undefined--
1.452469   --undefined--
