Time_s   F0_Hz
0.023322   121.235009
0.033322   122.707050
0.043322   124.909237
0.053322   124.097552
0.063322   122.557709
0.073322   121.358935
0.083322   119.720028
0.093322   122.611064
0.103322   122.248933
0.113322   121.891234
0.123322   121.615752
0.133322   121.997250
0.143322   --undefined--
0.153322   --undefined--
0.163322   --undefined--
0.173322   --undefined--
0.183322   --undefined--
0.193322   151.611969
0.203322   157.099171
0.213322   163.134919
0.223322   167.448643
0.233322   173.657908
0.243322   173.638818
0.253322   162.773225
0.263322   156.669027
0.273322   166.716525
0.283322   164.596295
0.293322   163.640286
0.303322   163.900198
0.313322   --undefined--
0.323322   --undefined--
0.333322   190.223052
0.343322   185.484868
0.353322   181.945817
0.363322   180.841895
0.373322   179.068686
0.383322   178.316839
0.393322   177.620368
0.403322   176.520395
0.413322   176.798221
0.423322   176.120087
0.433322   175.173099
0.443322   173.844356
0.453322   171.523776
0.463322   167.725394
0.473322   162.843993
0.483322   172.571938
0.493322   172.995162
0.503322   173.438486
0.513322   173.907386
0.523322   --undefined--
0.533322   --undefined--
0.543322   --undefined--
0.553322   --undefined--
0.563322   175.635679
0.573322   175.083133
0.583322   168.396816
0.593322   168.288250
0.603322   167.426609
0.613322   166.591468
0.623322   166.347393
0.633322   166.581904
0.643322   166.491855
0.653322   165.740664
0.663322   164.275319
0.673322   160.938468
0.683322   156.163347
0.693322   153.695919
0.703322   154.328667
0.713322   156.123813
0.723322   159.181267
0.733322   162.124517
0.743322   163.395611
0.753322   162.529944
0.763322   159.513203
0.773322   156.065552
0.783322   149.716662
0.793322   149.484132
0.803322   --undefined--
0.813322   --undefined--
0.823322   --undefined--
0.833322   --undefined--
0.843322   --undefined--
0.853322   --undefined--
0.863322   --undefined--
0.873322   --undefined--
0.883322   --undefined--
0.893322   --undefined--
0.903322   --undefined--
0.913322   --undefined--
0.923322   --undefined--
0.933322   149.980268
0.943322   143.618230
0.953322   136.242050
0.963322   131.458164
0.973322   125.329394
0.983322   120.208155
0.993322   117.345437
1.003322   --undefined--
1.013322   --undefined--
1.023322   --undefined--
1.033322   --undefined--
1.043322   --undefined--
1.053322   --undefined--
1.063322   --undefined--
1.073322   --undefined--
1.083322   --undefined--
1.093322   127.400426
1.103322   120.792527
1.113322   100.749502
1.123322   102.199071
1.133322   102.795009
1.143322   102.075684
1.153322   101.278456
1.163322   99.804446
1.173322   99.825132
1.183322   100.737118
1.193322   96.292892
1.203322   --undefined--
1.213322   --undefined--
