Time_s   F0_Hz
0.021723   98.111097
0.031723   111.031830
0.041723   94.711200
0.051723   112.615705
0.061723   116.185258
0.071723   121.916490
0.081723   124.705551
0.091723   124.628365
0.101723   133.310281
0.111723   138.280500
0.121723   143.974819
0.131723   145.578472
0.141723   151.411542
0.151723   152.057418
0.161723   150.782738
0.171723   148.317904
0.181723   146.150542
0.191723   144.554181
0.201723   141.278820
0.211723   141.650204
0.221723   142.487964
0.231723   143.594473
0.241723   144.284996
0.251723   144.072309
0.261723   143.442461
0.271723   142.829303
0.281723   139.576512
0.291723   132.120523
0.301723   --undefined--
0.311723   --undefined--
0.321723   --undefined--
0.331723   --undefined--
0.341723   --undefined--
0.351723   --undefined--
0.361723   147.639246
0.371723   138.225972
0.381723   134.461456
0.391723   129.329588
0.401723   124.247745
0.411723   116.955496
0.421723   111.869930
0.431723   110.116734
0.441723   106.310747
0.451723   --undefined--
0.461723   --undefined--
0.471723   --undefined--
0.481723   --undefined--
0.491723   --undefined--
0.501723   124.154309
0.511723   121.208692
0.521723   120.084277
0.531723   119.834837
0.541723   121.123797
0.551723   121.257599
0.561723   121.651444
0.571723   122.308372
0.581723   121.754537
0.591723   120.893523
0.601723   119.815031
0.611723   118.430598
0.621723   117.801849
0.631723   115.337598
0.641723   114.213808
0.651723   112.211534
0.661723   110.458082
0.671723   108.730760
0.681723   --undefined--
0.691723   --undefined--
0.701723   --undefined--
0.711723   --undefined--
0.721723   --undefined--
0.731723   --undefined--
0.741723   114.227554
0.751723   112.675001
0.761723   110.317846
0.771723   106.015676
0.781723   102.238527
0.791723   97.688435
0.801723   87.739754
0.811723   82.549746
0.821723   82.707486
0.831723   101.074351
0.841723   100.857178
0.851723   100.340891
0.861723   96.785058
0.871723   93.859241
0.881723   86.466642
0.891723   81.710202
0.901723   78.799455
0.911723   83.830928
0.921723   104.006044
0.931723   103.417424
0.941723   100.171595
0.951723   97.589552
0.961723   90.768190
0.971723   95.317474
0.981723   95.569856
0.991723   98.012260
1.001723   98.559466
1.011723   --undefined--
1.021723   --undefined--
1.031723   --undefined--
1.041723   --undefined--
1.051723   --undefined--
1.061723   --undefined--
1.071723   112.041400
1.081723   111.177496
1.091723   107.899482
1.101723   104.749386
1.111723   101.402238
1.121723   98.624529
1.131723   96.165301
1.141723   95.465890
1.151723   95.101209
1.161723   94.840385
1.171723   100.295214
1.181723   101.492606
1.191723   100.794558
1.201723   100.553049
1.211723   100.178066
1.221723   99.993905
1.231723   99.811820
1.241723   98.884307
1.251723   97.012732
1.261723   95.687075
1.271723   94.975615
1.281723   94.515064
1.291723   94.165425
1.301723   93.896037
1.311723   93.414320
1.321723   91.486139
1.331723   90.523977
1.341723   89.713889
1.351723   92.334105
1.361723   93.762733
1.371723   92.653943
1.381723   91.660720
1.391723   90.024966
1.401723   88.104367
1.411723   86.630328
1.421723   86.533521
1.431723   82.705633
1.441723   --undefined--
1.451723   --undefined--
1.461723   --undefined--
1.471723   --undefined--
1.481723   --undefined--
1.491723   --undefined--
1.501723   78.319225
1.511723   89.228834
1.521723   87.820980
1.531723   85.902430
1.541723   84.547193
1.551723   82.622580
1.561723   80.859394
1.571723   79.363765
1.581723   76.119489
1.591723   75.260051
1.601723   75.703108
1.611723   76.046655
1.621723   --undefined--
1.631723   76.028707
1.641723   74.953126
1.651723   --undefined--
1.661723   --undefined--
