Time_s   F0_Hz
0.023073   --undefined--
0.033073   --undefined--
0.043073   --undefined--
0.053073   187.090720
0.063073   189.378912
0.073073   181.374605
0.083073   172.254951
0.093073   164.302141
0.103073   161.564822
0.113073   158.132620
0.123073   168.035934
0.133073   187.993835
0.143073   198.032714
0.153073   201.819632
0.163073   203.395409
0.173073   202.471541
0.183073   201.535605
0.193073   200.737639
0.203073   198.576043
0.213073   198.713183
0.223073   198.486106
0.233073   197.976107
0.243073   198.194955
0.253073   195.764886
0.263073   195.246243
0.273073   194.617676
0.283073   193.129115
0.293073   189.264534
0.303073   178.758115
0.313073   174.169630
0.323073   169.621273
0.333073   166.721412
0.343073   175.855787
0.353073   189.243002
0.363073   188.638730
0.373073   187.566857
0.383073   185.837414
0.393073   182.521532
0.403073   178.524915
0.413073   175.597351
0.423073   174.365641
0.433073   172.729398
0.443073   173.210889
0.453073   173.179220
0.463073   171.339862
0.473073   168.480447
0.483073   163.107091
0.493073   157.481743
0.503073   --undefined--
0.513073   --undefined--
0.523073   --undefined--
0.533073   --undefined--
0.543073   --undefined--
0.553073   --undefined--
0.563073   --undefined--
0.573073   --undefined--
0.583073   --undefined--
0.593073   165.152483
0.603073   161.073255
0.613073   154.285270
0.623073   144.452158
0.633073   --undefined--
0.643073   --undefined--
0.653073   --undefined--
0.663073   --undefined--
0.673073   --undefined--
0.683073   --undefined--
0.693073   --undefined--
0.703073   --undefined--
0.713073   --undefined--
0.723073   --undefined--
0.733073   --undefined--
0.743073   --undefined--
0.753073   --undefined--
0.763073   --undefined--
0.773073   151.934358
0.783073   150.168056
0.793073   144.898875
0.803073   136.654414
0.813073   134.300555
0.823073   128.458827
0.833073   123.393595
0.843073   119.964405
0.853073   117.109753
0.863073   116.133833
0.873073   106.701909
0.883073   104.293092
0.893073   105.753867
0.903073   110.227564
0.913073   111.837839
0.923073   121.561500
0.933073   122.086498
0.943073   120.756442
0.953073   117.542059
0.963073   113.135657
0.973073   109.471816
0.983073   107.620197
0.993073   109.132234
1.003073   108.261337
1.013073   110.215527
1.023073   109.970207
1.033073   106.442056
