Time_s   F0_Hz
0.023288   --undefined--
0.033288   255.710713
0.043288   246.900476
0.053288   238.121126
0.063288   236.179793
0.073288   236.082248
0.083288   240.920623
0.093288   241.624929
0.103288   243.803602
0.113288   248.460308
0.123288   247.479199
0.133288   252.914891
0.143288   259.927237
0.153288   265.284536
0.163288   269.251415
0.173288   273.003899
0.183288   277.853303
0.193288   282.204387
0.203288   288.134636
0.213288   294.365346
0.223288   299.523556
0.233288   304.124400
0.243288   308.141346
0.253288   312.502748
0.263288   313.883389
0.273288   314.671630
0.283288   315.270731
0.293288   315.447733
0.303288   312.708657
0.313288   307.836959
0.323288   317.872057
0.333288   --undefined--
0.343288   --undefined--
0.353288   --undefined--
0.363288   --undefined--
0.373288   --undefined--
0.383288   --undefined--
0.393288   --undefined--
0.403288   --undefined--
0.413288   --undefined--
0.423288   --undefined--
0.433288   --undefined--
0.443288   --undefined--
0.453288   --undefined--
0.463288   292.481330
0.473288   278.131331
0.483288   266.799435
0.493288   262.103815
0.503288   261.402874
0.513288   262.370565
0.523288   262.863247
0.533288   264.733929
0.543288   265.929844
0.553288   264.498448
0.563288   261.889586
0.573288   262.862052
0.583288   --undefined--
0.593288   --undefined--
0.603288   --undefined--
0.613288   --undefined--
0.623288   --undefined--
0.633288   312.812446
0.643288   291.866197
0.653288   269.795663
0.663288   268.569734
0.673288   268.341599
0.683288   --undefined--
0.693288   --undefined--
0.703288   --undefined--
0.713288   --undefined--
0.723288   --undefined--
0.733288   272.709058
0.743288   255.843947
0.753288   249.856361
0.763288   248.761622
0.773288   248.092983
0.783288   245.885451
0.793288   242.408145
0.803288   241.192228
0.813288   239.838390
0.823288   244.727200
0.833288   251.144196
0.843288   246.679724
0.853288   --undefined--
0.863288   --undefined--
0.873288   --undefined--
0.883288   --undefined--
0.893288   233.762628
0.903288   231.964458
0.913288   230.218581
0.923288   226.087608
0.933288   225.834491
0.943288   234.326282
0.953288   239.596001
0.963288   255.879131
0.973288   256.354907
0.983288   237.078646
0.993288   228.285298
1.003288   225.593276
1.013288   224.586282
1.023288   223.901168
1.033288   222.061828
1.043288   219.766402
1.053288   216.976624
1.063288   221.333558
1.073288   227.062151
1.083288   237.286184
1.093288   238.764534
1.103288   232.287831
1.113288   223.425641
1.123288   223.527378
1.133288   214.718028
1.143288   215.282046
1.153288   209.324826
1.163288   --undefined--
1.173288   --undefined--
1.183288   --undefined--
1.193288   --undefined--
1.203288   --undefined--
1.213288   --undefined--
1.223288   --undefined--
1.233288   218.729553
1.243288   215.618920
1.253288   208.221621
1.263288   208.928140
1.273288   209.334789
1.283288   209.702575
1.293288   209.312036
1.303288   209.317545
1.313288   209.038451
1.323288   212.431068
1.333288   217.702317
1.343288   220.013650
1.353288   220.992509
1.363288   223.024955
1.373288   219.538294
1.383288   208.510397
1.393288   208.319107
1.403288   204.335549
1.413288   --undefined--
1.423288   --undefined--
