Time_s   F0_Hz
0.024478   --undefined--
0.034478   --undefined--
0.044478   --undefined--
0.054478   --undefined--
0.064478   --undefined--
0.074478   --undefined--
0.084478   --undefined--
0.094478   --undefined--
0.104478   --undefined--
0.114478   --undefined--
0.124478   170.590387
0.134478   166.945983
0.144478   170.403861
0.154478   171.330450
0.164478   173.367848
0.174478   175.072558
0.184478   178.617070
0.194478   180.184707
0.204478   179.283194
0.214478   179.234986
0.224478   178.671271
0.234478   177.663535
0.244478   178.671914
0.254478   179.572947
0.264478   182.806687
0.274478   170.710807
0.284478   175.460229
0.294478   180.870071
0.304478   182.261618
0.314478   181.655668
0.324478   180.640207
0.334478   179.145246
0.344478   177.689212
0.354478   176.261598
0.364478   174.429284
0.374478   172.948695
0.384478   171.402633
0.394478   166.033566
0.404478   161.035156
0.414478   161.725518
0.424478   171.418317
0.434478   177.708925
0.444478   179.882170
0.454478   179.622969
0.464478   178.235694
0.474478   177.211085
0.484478   175.991516
0.494478   175.758708
0.504478   176.040442
0.514478   177.431541
0.524478   179.894581
0.534478   181.612457
0.544478   182.607763
0.554478   183.084524
0.564478   181.789898
0.574478   181.573731
0.584478   178.566141
0.594478   178.683681
0.604478   179.632188
0.614478   179.007788
0.624478   177.755325
0.634478   175.390827
0.644478   170.705544
0.654478   172.564037
0.664478   172.887144
0.674478   170.850761
0.684478   170.835034
0.694478   --undefined--
0.704478   --undefined--
0.714478   --undefined--
0.724478   --undefined--
0.734478   --undefined--
0.744478   --undefined--
0.754478   --undefined--
0.764478   184.454284
0.774478   185.800645
0.784478   185.469105
0.794478   184.545592
0.804478   182.847207
0.814478   172.798084
0.824478   159.256741
0.834478   --undefined--
0.844478   --undefined--
0.854478   --undefined--
0.864478   --undefined--
0.874478   194.767032
0.884478   189.391843
0.894478   189.253221
0.904478   185.509719
0.914478   180.987264
0.924478   178.251158
0.934478   177.146288
0.944478   175.596407
0.954478   176.302103
0.964478   179.031620
0.974478   179.804305
0.984478   176.679185
0.994478   172.812500
1.004478   167.058256
1.014478   167.203139
1.024478   168.327107
1.034478   169.309705
1.044478   170.304704
1.054478   171.948085
1.064478   171.255301
1.074478   169.616858
1.084478   167.212694
1.094478   164.752403
1.104478   161.648630
1.114478   156.829578
1.124478   163.032179
1.134478   163.726190
1.144478   161.920737
1.154478   161.240987
1.164478   161.803980
1.174478   165.389116
1.184478   167.618425
1.194478   --undefined--
1.204478   --undefined--
1.214478   --undefined--
1.224478   --undefined--
1.234478   --undefined--
1.244478   204.448219
1.254478   206.738380
1.264478   209.313838
1.274478   214.217234
1.284478   222.235733
1.294478   232.839041
1.304478   242.133964
1.314478   252.044244
1.324478   257.736347
1.334478   265.170715
1.344478   269.258824
1.354478   272.488022
1.364478   278.954446
1.374478   287.227750
1.384478   293.598930
1.394478   287.094619
1.404478   285.556748
1.414478   277.354844
1.424478   269.315889
1.434478   273.664410
1.444478   279.380133
1.454478   285.678439
1.464478   281.280079
1.474478   282.820957
1.484478   280.703266
1.494478   279.469239
1.504478   272.118058
1.514478   267.212160
1.524478   268.249405
1.534478   275.671900
1.544478   272.578496
1.554478   267.337551
