Time_s   F0_Hz
0.024830   --undefined--
0.034830   --undefined--
0.044830   120.597806
0.054830   127.214423
0.064830   129.383817
0.074830   128.912555
0.084830   129.132993
0.094830   130.445340
0.104830   131.421057
0.114830   132.383660
0.124830   133.197319
0.134830   133.764678
0.144830   133.738605
0.154830   133.725255
0.164830   133.565166
0.174830   133.213878
0.184830   133.049949
0.194830   132.861720
0.204830   132.810256
0.214830   132.540159
0.224830   132.822206
0.234830   132.265391
0.244830   131.803292
0.254830   132.410215
0.264830   133.839851
0.274830   133.515100
0.284830   122.641282
0.294830   --undefined--
0.304830   --undefined--
0.314830   --undefined--
0.324830   --undefined--
0.334830   --undefined--
0.344830   --undefined--
0.354830   --undefined--
0.364830   --undefined--
0.374830   143.085798
0.384830   143.447670
0.394830   142.856609
0.404830   141.706179
0.414830   140.760243
0.424830   121.837314
0.434830   --undefined--
0.444830   --undefined--
0.454830   --undefined--
0.464830   --undefined--
0.474830   --undefined--
0.484830   --undefined--
0.494830   --undefined--
0.504830   164.741710
0.514830   158.157960
0.524830   151.544779
0.534830   147.553317
0.544830   132.483023
0.554830   --undefined--
0.564830   --undefined--
0.574830   --undefined--
0.584830   --undefined--
0.594830   --undefined--
0.604830   --undefined--
0.614830   --undefined--
0.624830   --undefined--
0.634830   --undefined--
0.644830   148.582961
0.654830   152.956097
0.664830   152.394652
0.674830   151.819379
0.684830   150.917431
0.694830   149.778886
0.704830   148.534762
0.714830   147.045439
0.724830   145.642932
0.734830   144.364461
0.744830   143.501168
0.754830   143.151686
0.764830   143.035628
0.774830   142.376622
0.784830   140.638733
0.794830   139.295733
0.804830   138.688148
0.814830   136.464314
0.824830   133.142670
0.834830   132.093491
0.844830   132.401595
0.854830   134.935018
0.864830   138.438072
0.874830   141.937391
0.884830   142.837487
0.894830   142.698049
0.904830   142.438223
0.914830   140.452070
0.924830   127.140255
0.934830   --undefined--
0.944830   --undefined--
0.954830   --undefined--
0.964830   --undefined--
0.974830   --undefined--
0.984830   --undefined--
0.994830   --undefined--
1.004830   141.619514
1.014830   142.299768
1.024830   141.156418
1.034830   140.877755
1.044830   --undefined--
1.054830   --undefined--
1.064830   --undefined--
1.074830   --undefined--
1.084830   --undefined--
1.094830   --undefined--
1.104830   --undefined--
1.114830   142.577735
1.124830   138.219474
1.134830   136.737557
1.144830   136.525845
1.154830   136.794489
1.164830   134.810474
1.174830   123.229036
1.184830   122.854693
1.194830   --undefined--
1.204830   --undefined--
1.214830   --undefined--
1.224830   --undefined--
1.234830   --undefined--
1.244830   --undefined--
1.254830   --undefined--
1.264830   --undefined--
1.274830   143.824999
1.284830   142.237062
1.294830   139.407203
1.304830   131.674517
1.314830   131.370231
1.324830   130.325068
1.334830   128.345098
1.344830   127.237574
1.354830   124.426700
1.364830   122.760024
1.374830   132.420972
1.384830   141.611836
1.394830   136.610251
1.404830   136.970546
1.414830   137.704140
1.424830   138.404878
1.434830   138.715619
1.444830   138.648305
1.454830   137.660062
1.464830   136.228476
1.474830   135.430206
1.484830   135.196803
1.494830   135.062150
1.504830   135.029804
1.514830   135.016912
1.524830   134.845020
1.534830   134.575605
1.544830   134.063213
1.554830   133.505573
1.564830   132.944069
1.574830   132.452812
1.584830   132.107351
1.594830   132.236086
1.604830   132.252741
1.614830   131.833113
1.624830   131.697465
1.634830   131.813759
1.644830   131.999816
1.654830   132.008745
1.664830   131.926635
1.674830   131.596010
1.684830   130.850277
1.694830   130.214101
1.704830   130.811190
1.714830   131.062436
1.724830   131.806296
1.734830   133.037393
1.744830   134.155004
1.754830   134.796952
1.764830   135.406175
1.774830   135.739700
1.784830   135.808965
1.794830   123.969941
1.804830   127.412437
1.814830   --undefined--
1.824830   --undefined--
1.834830   --undefined--
1.844830   --undefined--
1.854830   --undefined--
1.864830   --undefined--
1.874830   --undefined--
1.884830   --undefined--
1.894830   --undefined--
1.904830   142.706722
1.914830   141.980774
1.924830   140.120531
1.934830   130.709903
1.944830   131.341806
1.954830   130.976318
1.964830   131.002961
1.974830   131.682552
1.984830   137.842317
1.994830   139.051707
2.004830   138.974790
2.014830   138.890490
2.024830   138.057813
2.034830   133.653891
2.044830   126.523109
2.054830   122.655143
2.064830   --undefined--
2.074830   --undefined--
2.084830   --undefined--
2.094830   --undefined--
2.104830   --undefined--
2.114830   --undefined--
2.124830   141.490387
2.134830   140.002126
2.144830   138.284417
2.154830   138.086800
2.164830   138.141119
2.174830   138.313176
2.184830   140.097488
2.194830   --undefined--
2.204830   --undefined--
2.214830   --undefined--
2.224830   --undefined--
2.234830   --undefined--
2.244830   --undefined--
2.254830   --undefined--
2.264830   188.340406
2.274830   191.046809
2.284830   195.568874
2.294830   202.387583
2.304830   219.231152
2.314830   228.366277
2.324830   307.527061
2.334830   326.631785
2.344830   347.846603
2.354830   358.623537
2.364830   360.442643
2.374830   354.001331
2.384830   --undefined--
2.394830   --undefined--
2.404830   --undefined--
2.414830   --undefined--
2.424830   --undefined--
2.434830   --undefined--
2.444830   --undefined--
2.454830   --undefined--
2.464830   --undefined--
2.474830   --undefined--
2.484830   --undefined--
