Time_s   F0_Hz
0.021463   --undefined--
0.031463   --undefined--
0.041463   --undefined--
0.051463   --undefined--
0.061463   --undefined--
0.071463   --undefined--
0.081463   --undefined--
0.091463   --undefined--
0.101463   --undefined--
0.111463   --undefined--
0.121463   --undefined--
0.131463   --undefined--
0.141463   --undefined--
0.151463   --undefined--
0.161463   --undefined--
0.171463   --undefined--
0.181463   --undefined--
0.191463   --undefined--
0.201463   --undefined--
0.211463   --undefined--
0.221463   --undefined--
0.231463   --undefined--
0.241463   147.015858
0.251463   150.150525
0.261463   150.282163
0.271463   150.790221
0.281463   153.851125
0.291463   158.868770
0.301463   163.156287
0.311463   167.095168
0.321463   170.353267
0.331463   175.760911
0.341463   178.409570
0.351463   179.453543
0.361463   178.131548
0.371463   174.215546
0.381463   168.727251
0.391463   168.034142
0.401463   --undefined--
0.411463   --undefined--
0.421463   --undefined--
0.431463   --undefined--
0.441463   --undefined--
0.451463   --undefined--
0.461463   --undefined--
0.471463   172.499757
0.481463   177.702569
0.491463   171.884963
0.501463   164.164406
0.511463   159.102758
0.521463   155.682594
0.531463   153.504402
0.541463   152.437999
0.551463   152.294718
0.561463   152.515546
0.571463   153.041504
0.581463   152.823635
0.591463   151.601537
0.601463   152.508427
0.611463   153.391483
0.621463   153.575161
0.631463   152.904469
0.641463   154.998232
0.651463   --undefined--
0.661463   --undefined--
0.671463   174.877256
0.681463   170.951267
0.691463   167.629981
0.701463   164.603212
0.711463   159.195151
0.721463   152.799492
0.731463   148.432917
0.741463   --undefined--
0.751463   --undefined--
0.761463   --undefined--
0.771463   --undefined--
0.781463   --undefined--
0.791463   162.124210
0.801463   162.309724
0.811463   --undefined--
0.821463   --undefined--
0.831463   --undefined--
0.841463   --undefined--
0.851463   --undefined--
0.861463   --undefined--
0.871463   --undefined--
0.881463   --undefined--
0.891463   149.271459
0.901463   149.381780
0.911463   145.823717
0.921463   142.562174
0.931463   145.140833
0.941463   142.697570
0.951463   141.808860
0.961463   --undefined--
0.971463   --undefined--
0.981463   --undefined--
0.991463   --undefined--
1.001463   161.369971
1.011463   161.079562
1.021463   158.625148
1.031463   156.335399
1.041463   154.520214
1.051463   153.523548
1.061463   149.742392
1.071463   146.796822
1.081463   --undefined--
1.091463   --undefined--
1.101463   --undefined--
1.111463   --undefined--
1.121463   --undefined--
1.131463   --undefined--
1.141463   --undefined--
1.151463   --undefined--
1.161463   --undefined--
1.171463   --undefined--
1.181463   --undefined--
1.191463   --undefined--
1.201463   183.352542
1.211463   170.569391
1.221463   164.496211
1.231463   160.822698
1.241463   157.201378
1.251463   153.633302
1.261463   146.208172
1.271463   138.346325
1.281463   --undefined--
1.291463   168.704996
1.301463   163.532799
1.311463   --undefined--
1.321463   --undefined--
1.331463   --undefined--
1.341463   --undefined--
1.351463   152.571180
1.361463   152.067129
1.371463   149.449286
1.381463   144.797187
1.391463   141.167032
1.401463   137.494983
1.411463   134.594277
1.421463   129.127253
1.431463   --undefined--
1.441463   --undefined--
1.451463   --undefined--
1.461463   --undefined--
1.471463   --undefined--
1.481463   --undefined--
1.491463   --undefined--
1.501463   --undefined--
1.511463   --undefined--
1.521463   --undefined--
1.531463   --undefined--
1.541463   --undefined--
1.551463   --undefined--
1.561463   --undefined--
1.571463   --undefined--
1.581463   100.094772
1.591463   101.999488
1.601463   102.025779
1.611463   99.358439
1.621463   96.544285
1.631463   96.064473
1.641463   --undefined--
1.651463   --undefined--
1.661463   --undefined--
1.671463   --undefined--
1.681463   --undefined--
1.691463   --undefined--
1.701463   --undefined--
1.711463   --undefined--
1.721463   --undefined--
1.731463   --undefined--
