Time_s   F0_Hz
0.020828   --undefined--
0.030828   --undefined--
0.040828   --undefined--
0.050828   --undefined--
0.060828   --undefined--
0.070828   --undefined--
0.080828   --undefined--
0.090828   --undefined--
0.100828   230.627376
0.110828   223.764249
0.120828   225.470779
0.130828   229.259109
0.140828   232.303650
0.150828   228.261492
0.160828   225.103821
0.170828   233.833526
0.180828   246.513749
0.190828   254.917265
0.200828   259.189061
0.210828   257.449447
0.220828   253.815114
0.230828   249.386852
0.240828   243.669148
0.250828   236.816302
0.260828   228.393909
0.270828   215.236900
0.280828   225.091525
0.290828   228.967591
0.300828   228.840428
0.310828   --undefined--
0.320828   --undefined--
0.330828   --undefined--
0.340828   --undefined--
0.350828   --undefined--
0.360828   --undefined--
0.370828   153.663890
0.380828   155.930551
0.390828   154.531526
0.400828   146.660034
0.410828   140.359324
0.420828   142.105896
0.430828   --undefined--
0.440828   --undefined--
0.450828   161.689531
0.460828   158.394445
0.470828   157.879243
0.480828   157.525789
0.490828   156.717327
0.500828   154.201733
0.510828   149.253114
0.520828   145.350692
0.530828   142.644525
0.540828   141.820913
0.550828   140.201327
0.560828   138.629269
0.570828   137.357512
0.580828   135.349799
0.590828   135.599002
0.600828   136.007572
0.610828   136.857500
0.620828   137.371170
0.630828   135.987350
0.640828   134.493725
0.650828   132.683015
0.660828   130.742370
0.670828   128.853558
0.680828   127.207959
0.690828   124.977340
0.700828   122.328908
0.710828   119.237186
0.720828   112.798182
0.730828   103.475198
0.740828   100.902007
0.750828   --undefined--
0.760828   --undefined--
0.770828   --undefined--
0.780828   --undefined--
0.790828   --undefined--
0.800828   --undefined--
0.810828   --undefined--
0.820828   --undefined--
0.830828   --undefined--
0.840828   --undefined--
0.850828   --undefined--
0.860828   --undefined--
0.870828   --undefined--
0.880828   --undefined--
0.890828   99.232353
0.900828   98.224505
0.910828   96.898745
0.920828   96.306845
0.930828   95.294907
0.940828   92.965120
0.950828   91.421759
0.960828   86.566434
0.970828   83.351682
0.980828   82.677517
0.990828   77.148366
1.000828   --undefined--
