Time_s   F0_Hz
0.023104   197.376445
0.033104   197.274840
0.043104   197.244293
0.053104   197.671987
0.063104   197.971508
0.073104   198.426443
0.083104   201.267059
0.093104   210.110878
0.103104   223.222674
0.113104   226.177878
0.123104   227.700385
0.133104   231.415872
0.143104   234.768231
0.153104   236.075389
0.163104   235.799267
0.173104   235.372207
0.183104   235.812718
0.193104   236.200560
0.203104   235.734293
0.213104   234.013244
0.223104   232.200220
0.233104   231.891357
0.243104   231.724952
0.253104   234.699927
0.263104   235.526254
0.273104   233.203845
0.283104   235.770242
0.293104   237.972879
0.303104   240.894357
0.313104   247.927319
0.323104   238.743383
0.333104   --undefined--
0.343104   --undefined--
0.353104   --undefined--
0.363104   --undefined--
0.373104   --undefined--
0.383104   --undefined--
0.393104   --undefined--
0.403104   --undefined--
0.413104   --undefined--
0.423104   --undefined--
0.433104   --undefined--
0.443104   --undefined--
0.453104   --undefined--
0.463104   --undefined--
0.473104   --undefined--
0.483104   --undefined--
0.493104   --undefined--
0.503104   --undefined--
0.513104   --undefined--
0.523104   --undefined--
0.533104   --undefined--
0.543104   --undefined--
0.553104   --undefined--
0.563104   --undefined--
0.573104   250.631194
0.583104   241.305806
0.593104   234.567213
0.603104   240.345555
0.613104   245.466019
0.623104   248.623874
0.633104   248.611312
0.643104   247.044857
0.653104   244.514183
0.663104   242.691131
0.673104   238.689534
0.683104   234.718914
0.693104   231.667870
0.703104   228.452833
0.713104   225.973096
0.723104   225.754914
0.733104   224.833629
0.743104   215.948946
0.753104   225.128486
0.763104   226.441936
0.773104   225.452732
0.783104   --undefined--
0.793104   --undefined--
0.803104   --undefined--
0.813104   --undefined--
0.823104   --undefined--
0.833104   --undefined--
0.843104   --undefined--
0.853104   --undefined--
0.863104   --undefined--
0.873104   --undefined--
0.883104   --undefined--
0.893104   --undefined--
0.903104   --undefined--
0.913104   --undefined--
0.923104   195.197846
0.933104   193.375633
0.943104   190.402835
0.953104   187.016227
0.963104   184.737656
0.973104   184.740097
0.983104   185.172079
0.993104   185.752490
1.003104   186.572723
1.013104   185.867430
1.023104   179.900234
1.033104   185.066986
1.043104   185.031616
1.053104   185.547378
1.063104   185.903634
1.073104   187.188332
1.083104   190.306987
1.093104   194.554248
1.103104   197.418971
1.113104   198.504768
1.123104   199.479986
1.133104   201.113736
1.143104   206.361468
1.153104   213.894524
1.163104   214.384905
1.173104   213.778153
1.183104   210.995553
1.193104   207.032598
1.203104   194.876479
1.213104   194.181073
1.223104   191.811718
1.233104   191.794112
1.243104   190.598338
1.253104   189.657007
1.263104   188.962569
1.273104   187.278028
1.283104   188.344213
1.293104   191.440114
1.303104   192.543263
1.313104   191.364516
1.323104   192.930926
1.333104   --undefined--
1.343104   --undefined--
1.353104   --undefined--
1.363104   --undefined--
1.373104   --undefined--
1.383104   --undefined--
1.393104   --undefined--
1.403104   --undefined--
1.413104   --undefined--
1.423104   79.248322
1.433104   78.979028
1.443104   128.083001
1.453104   129.218492
1.463104   129.518608
1.473104   131.812228
1.483104   136.431908
1.493104   140.819744
1.503104   --undefined--
1.513104   --undefined--
1.523104   --undefined--
1.533104   --undefined--
1.543104   --undefined--
1.553104   --undefined--
1.563104   492.109905
1.573104   485.170679
1.583104   --undefined--
1.593104   --undefined--
1.603104   --undefined--
1.613104   --undefined--
