Time_s   F0_Hz
0.021054   --undefined--
0.031054   --undefined--
0.041054   --undefined--
0.051054   --undefined--
0.061054   219.448513
0.071054   212.845062
0.081054   211.688875
0.091054   201.982869
0.101054   196.560932
0.111054   197.905570
0.121054   199.112255
0.131054   185.352334
0.141054   --undefined--
0.151054   --undefined--
0.161054   --undefined--
0.171054   --undefined--
0.181054   --undefined--
0.191054   --undefined--
0.201054   --undefined--
0.211054   --undefined--
0.221054   --undefined--
0.231054   --undefined--
0.241054   --undefined--
0.251054   --undefined--
0.261054   --undefined--
0.271054   --undefined--
0.281054   --undefined--
0.291054   242.091337
0.301054   230.228871
0.311054   222.993886
0.321054   219.679096
0.331054   218.074131
0.341054   217.167771
0.351054   215.583583
0.361054   214.340947
0.371054   212.932625
0.381054   213.129565
0.391054   214.792161
0.401054   214.869402
0.411054   214.205893
0.421054   213.404724
0.431054   212.842657
0.441054   212.821617
0.451054   209.558317
0.461054   203.710983
0.471054   205.766041
0.481054   209.970144
0.491054   211.878859
0.501054   210.902515
0.511054   211.362388
0.521054   --undefined--
0.531054   --undefined--
0.541054   --undefined--
0.551054   --undefined--
0.561054   --undefined--
0.571054   --undefined--
0.581054   --undefined--
0.591054   --undefined--
0.601054   --undefined--
0.611054   233.503529
0.621054   228.127913
0.631054   213.998044
0.641054   204.178536
0.651054   199.026046
0.661054   194.347001
0.671054   187.520318
0.681054   186.825664
0.691054   186.590523
0.701054   183.422126
0.711054   180.885318
0.721054   179.084861
0.731054   174.120934
0.741054   172.388791
0.751054   171.946230
0.761054   171.336648
0.771054   176.067454
0.781054   194.243605
0.791054   193.885299
0.801054   181.884551
0.811054   174.602250
0.821054   173.328261
0.831054   170.726110
0.841054   174.582710
0.851054   176.094404
0.861054   175.857804
0.871054   189.322035
0.881054   202.940035
0.891054   203.031627
0.901054   204.504962
0.911054   209.104907
0.921054   218.847924
0.931054   235.722100
0.941054   244.891309
0.951054   257.188834
0.961054   269.222589
0.971054   267.475318
0.981054   248.509372
0.991054   248.105618
1.001054   265.182501
1.011054   264.599676
1.021054   284.180075
1.031054   287.567114
1.041054   287.221168
