Time_s   F0_Hz
0.034694   --undefined--
0.044694   --undefined--
0.054694   --undefined--
0.064694   --undefined--
0.074694   --undefined--
0.084694   --undefined--
0.094694   --undefined--
0.104694   --undefined--
0.114694   --undefined--
0.124694   --undefined--
0.134694   --undefined--
0.144694   --undefined--
0.154694   217.256303
0.164694   216.101190
0.174694   219.223777
0.184694   219.553295
0.194694   219.362038
0.204694   219.727805
0.214694   219.286166
0.224694   218.123551
0.234694   217.121952
0.244694   215.799766
0.254694   215.861057
0.264694   217.770600
0.274694   217.518254
0.284694   216.687621
0.294694   215.194185
0.304694   218.847995
0.314694   218.401628
0.324694   217.717745
0.334694   217.139199
0.344694   219.226910
0.354694   225.559481
0.364694   229.105850
0.374694   229.857725
0.384694   230.154845
0.394694   230.695324
0.404694   230.636628
0.414694   230.378381
0.424694   229.797884
0.434694   230.630830
0.444694   228.775549
0.454694   225.617170
0.464694   220.212631
0.474694   219.879306
0.484694   --undefined--
0.494694   --undefined--
0.504694   --undefined--
0.514694   --undefined--
0.524694   --undefined--
0.534694   234.603308
0.544694   231.268829
0.554694   228.709703
0.564694   225.148371
0.574694   221.868804
0.584694   221.227522
0.594694   221.896812
0.604694   218.788092
0.614694   222.354896
0.624694   225.110827
0.634694   224.686999
0.644694   243.398919
0.654694   225.738658
0.664694   220.331315
0.674694   218.460041
0.684694   217.373717
0.694694   215.047847
0.704694   219.417866
0.714694   219.530499
0.724694   219.612691
0.734694   --undefined--
0.744694   --undefined--
0.754694   --undefined--
0.764694   236.210997
0.774694   223.414118
0.784694   225.743070
0.794694   224.938814
0.804694   224.483410
0.814694   222.453444
0.824694   219.527120
0.834694   215.458803
0.844694   219.437587
0.854694   220.941206
0.864694   222.692931
0.874694   221.025165
0.884694   221.049205
0.894694   --undefined--
0.904694   --undefined--
0.914694   --undefined--
0.924694   --undefined--
0.934694   --undefined--
0.944694   --undefined--
0.954694   --undefined--
0.964694   --undefined--
0.974694   --undefined--
0.984694   239.382509
0.994694   233.695987
1.004694   229.738131
1.014694   226.101437
1.024694   221.088636
1.034694   226.520830
1.044694   --undefined--
1.054694   --undefined--
1.064694   --undefined--
1.074694   --undefined--
1.084694   --undefined--
1.094694   224.300126
1.104694   225.382070
1.114694   224.345025
1.124694   223.510444
1.134694   222.142749
1.144694   220.241436
1.154694   218.300964
1.164694   217.297593
1.174694   216.473822
1.184694   213.774305
1.194694   219.161235
1.204694   --undefined--
1.214694   225.097651
1.224694   223.996636
1.234694   216.489804
1.244694   218.033874
1.254694   219.280093
1.264694   219.372758
1.274694   218.015042
1.284694   --undefined--
1.294694   --undefined--
1.304694   --undefined--
1.314694   --undefined--
1.324694   225.032849
1.334694   221.765498
1.344694   220.915990
1.354694   218.194372
1.364694   214.311268
1.374694   211.738123
1.384694   211.969056
1.394694   212.956648
1.404694   213.842660
1.414694   214.705488
1.424694   215.232395
1.434694   215.503585
1.444694   214.140081
1.454694   213.275352
1.464694   213.829383
1.474694   --undefined--
1.484694   --undefined--
1.494694   --undefined--
1.504694   --undefined--
1.514694   --undefined--
1.524694   --undefined--
1.534694   --undefined--
1.544694   --undefined--
1.554694   --undefined--
1.564694   --undefined--
1.574694   --undefined--
1.584694   --undefined--
1.594694   --undefined--
1.604694   --undefined--
1.614694   --undefined--
1.624694   --undefined--
1.634694   --undefined--
1.644694   --undefined--
1.654694   --undefined--
1.664694   --undefined--
1.674694   --undefined--
1.684694   --undefined--
1.694694   --undefined--
1.704694   --undefined--
1.714694   --undefined--
1.724694   --undefined--
1.734694   --undefined--
1.744694   499.951785
1.754694   499.220935
1.764694   --undefined--
1.774694   --undefined--
1.784694   306.167298
1.794694   308.145732
1.804694   314.521966
1.814694   317.055222
1.824694   311.850191
1.834694   312.011516
1.844694   --undefined--
1.854694   --undefined--
1.864694   --undefined--
1.874694   208.431857
1.884694   209.253880
1.894694   209.443860
1.904694   209.091894
1.914694   208.548113
1.924694   207.833590
1.934694   207.674089
1.944694   206.906279
1.954694   205.769526
1.964694   204.978629
1.974694   204.396204
1.984694   203.872903
1.994694   203.614978
2.004694   203.637536
2.014694   204.365863
2.024694   205.286874
2.034694   205.831630
2.044694   206.170293
2.054694   206.351477
2.064694   206.585804
2.074694   205.772471
2.084694   203.911568
2.094694   202.111777
2.104694   200.749010
2.114694   201.473835
2.124694   203.646310
2.134694   206.597572
2.144694   207.910469
2.154694   208.686633
2.164694   212.431778
2.174694   215.217275
2.184694   213.525857
2.194694   213.390982
2.204694   214.517327
2.214694   214.445301
2.224694   211.475195
2.234694   209.102689
2.244694   211.173633
2.254694   213.901219
2.264694   216.066593
2.274694   216.868899
2.284694   217.801281
2.294694   217.583948
2.304694   218.190325
2.314694   219.244856
2.324694   218.825924
2.334694   217.107297
2.344694   212.325031
2.354694   208.336710
2.364694   203.357601
2.374694   210.217443
2.384694   217.652182
2.394694   214.775201
2.404694   214.796727
2.414694   213.012302
2.424694   211.119396
2.434694   212.006551
2.444694   215.471079
2.454694   217.351276
2.464694   217.813745
2.474694   218.186406
2.484694   217.170999
2.494694   215.952190
2.504694   214.893665
2.514694   213.125933
2.524694   209.776878
2.534694   205.706047
2.544694   200.559829
2.554694   --undefined--
2.564694   --undefined--
2.574694   --undefined--
2.584694   --undefined--
2.594694   --undefined--
2.604694   213.436060
2.614694   217.481916
2.624694   217.690176
2.634694   229.165528
2.644694   222.249949
2.654694   217.927809
2.664694   216.241780
2.674694   214.620609
2.684694   212.218472
2.694694   207.200601
2.704694   213.451440
2.714694   --undefined--
2.724694   --undefined--
2.734694   --undefined--
2.744694   --undefined--
2.754694   --undefined--
2.764694   --undefined--
2.774694   --undefined--
2.784694   227.817503
2.794694   223.906593
2.804694   220.884614
2.814694   219.219347
2.824694   216.946114
2.834694   208.816511
2.844694   202.039140
2.854694   199.098301
2.864694   204.212519
2.874694   209.115258
2.884694   213.287252
2.894694   214.812438
2.904694   214.760784
2.914694   212.820852
2.924694   210.779729
2.934694   209.165442
2.944694   208.411665
2.954694   206.869274
2.964694   204.425041
2.974694   201.294594
2.984694   197.563920
2.994694   197.322763
3.004694   196.973564
3.014694   196.719538
3.024694   196.797937
3.034694   195.956663
3.044694   195.803204
3.054694   195.201192
3.064694   194.122400
3.074694   192.760833
3.084694   191.361807
3.094694   189.932861
3.104694   188.347274
3.114694   188.156044
3.124694   190.017292
3.134694   202.271587
3.144694   206.241916
3.154694   206.261951
3.164694   200.683610
3.174694   199.222605
3.184694   197.328358
3.194694   194.915345
3.204694   193.109512
3.214694   195.815955
3.224694   --undefined--
3.234694   --undefined--
3.244694   --undefined--
3.254694   --undefined--
3.264694   --undefined--
3.274694   --undefined--
3.284694   --undefined--
3.294694   --undefined--
3.304694   --undefined--
3.314694   --undefined--
3.324694   --undefined--
3.334694   --undefined--
3.344694   --undefined--
3.354694   --undefined--
3.364694   --undefined--
3.374694   --undefined--
3.384694   --undefined--
3.394694   --undefined--
3.404694   --undefined--
3.414694   --undefined--
3.424694   --undefined--
